User_Id,content,created_at
388,Amankah jika remaja sudah menggunakan make up?,14:45.0
388,Menggosok gigi sehari harusnya berapa kali?,15:23.0
388,"Penggunaan kaos kaki, sebaiknya diganti setiap berapa hari sekali?",16:50.0
388,Bagaimana cara pembuatan teh?,21:08.0
481,Bagaimana cara mengatasi tekanan darah rendah?,40:17.0
394,Mengapa jika mendungnya gelap tapi berwarna terang hujannya lama?,13:49.0
384,Apa lagu Pop indonesia yang sedang viral ?,04:41.0
589,Bahasa asing apa yang kalian pelajari selain bahasa Inggris? mengapa?,47:12.0
589,Bagaimana cara melepaskan diri dari kecanduan dan tidak balik lagi?,07:04.0
481,Bagaimana cara copas tanpa ketahuan?,07:48.0
589,Apakah norma masyarakat dibentuk oleh agama mayoritas setempat?,08:26.0
639,apa penyebab orang sering rebahan?,21:51.0
639,apa penyebab orang sering rebahan?,22:14.0
639,mitos atau fakta mandi siang bisa menyebabkan pori-pori terbuka?,26:06.0
639,apa itu cinta?,30:05.0
639,apa manfaat bidara arab?,30:35.0
639,apa makanan favorit kalian?,31:24.0
640,siapa saja 3 filsuf alam?,33:23.0
640,ada berapa jenis bidara dan apa fungsinya?,33:58.0
640,apa warna favoritmu?,34:21.0
640,siapa itu karl marx?,35:07.0
388,Bisakah pelangi muncul di malam hari?,45:29.0
388,Apakah manfaat puding sama dengan agar-agar?,50:19.0
388,Benarkah daun alpukat bisa menurunkan tekanan darah tinggi?,55:19.0
589,"Berdasarkan sejarah, kenapa genocide bisa dibiarkan terjadi?",58:39.0
388,Kenapa rasa pedas dilambangkan dengan warna merah?,01:40.0
388,Lebih suka rujak buah atau rujak sayur?,04:01.0
388,Apakah daun seledri bisa menurunkan tekanan darah tinggi?,12:41.0
388,Apa keuntungan belanja di pasar tradisional?,13:34.0
589,Kenapa manusia percaya cerita horor?,15:12.0
388,Bagaimana cara meningkatkan kecerdasan emosional?,15:46.0
394,Apakah anak-anak bisa terkena kolesterol?mengapa?,23:50.0
529,Apa saja makanan indonesia yang terkenal keseluruh dunia?,30:48.0
529,Apakah makanan pedas merupakan faktor penyebab usus buntu?,31:37.0
529,Mengapa makanan pedas dapat membuat perut sakit?,33:19.0
589,Kapan kalian paling bisa jadi diri sendiri? Karena apa?,33:25.0
589,Kenapa laki-laki suka minum kopi?,35:21.0
589,Sebutkan 3 menu makanan yang menurut kalian wajib dicoba semua orang?,36:33.0
589,Apakah film-film terbaik yang pernah kalian tonton?,37:26.0
589,Apa yang perlu diperbaiki dari sistem pendidikan tinggi (perkuliahan) di Indonesia?,39:12.0
645,apakah yang dimaksud dengan metafisik dalam pelajaran ilmu filsafat?,51:32.0
394,Bagaimana cara mengurangi rasa pahit pada pare?,13:13.0
394,Benarkah cacing bisa mengobati penyakit tifus?,39:55.0
394,Di zaman sekarang apakah masih ada yang hobi filateli?,49:22.0
380,Bagaimana cara membaca cepat yang kalian ketahui?,57:37.0
380,Apa saja pekerjaan yang bisa diambil oleh orang-orang yang memiliki kecenderungan di kecerdasan intrapersonal dan interpersonal?,58:32.0
634,berapa batas maksimal menulis tulisan di philoit?,12:16.0
634,apakah orang yang terkena bipolar bisa menyadari penyakitnya sendiri?,19:20.0
634,ada berapa jenis kepribadian itu?,19:54.0
634,apakah wajar jika marah bisa menyakiti diri sendiri?,21:22.0
634,rekomendasi resep masakan yang enak dong yang murah juga?,29:22.0
380,Apa saja kritikan terkait dengan ilmu pengetahuan modern (positivisme) yang kalian ketahui?,33:14.0
380,Apa itu epoche dalam teori fenomenologi Husserl?,33:51.0
394,Menurutmubsiapa wanita tercantik di Indonesia?,34:58.0
380,Siapakah penulis dari tulisan terhadap krisis dalam ilmu-ilmu pengetahuan di eropa dan fenomenologi Transendental?,35:28.0
380,Apa itu intensionalitas dalam teori Husserl?,36:07.0
394,Benarkah vetsin/ msg membuat tanaman cepat berbuah?,00:06.0
645,bagi para teman-teman laki-laki maupun wanita ataupun waria jika ada yang mengakui bagaimanakah sosok seorang wanita yang baik itu?,24:28.0
645,laki-laki yang berbentuk seperti apa yang akan menjadi calon imam buat antum-antum semua?,29:11.0
645,bagaimana cara atau sikap kalian dalam mengatasi haters?,32:23.0
645,bagaimana cara pandang kalian tentang dosen yang gak pernah masuk atau datang kekelas pada saat jam perkuliahan berlangsung?,35:17.0
645,apa tanggapan kalian tentang kata bersyukur? deskripsikan!,37:00.0
481,Apa saja asas manfaat kewirausahaan?,44:58.0
388,Apa yang dimaksud dengan kebijakan fiskal?,40:40.0
394,Pilih jujur tapi hancur atu menang karena curang?,52:21.0
589,Apakah seminar pra-nikah penting?,25:54.0
388,Apa yang dimaksud kebijakan moneter?,44:15.0
388,Apa yang dimaksud dengan  ceteris paribus?,45:45.0
388,Apa yang dimaksud dengan marginal utility?,47:14.0
481,Apa aspek-aspek dalam berwirausaha?,49:34.0
634,Bagaimana cara membangunkan orang yg susah dibangunin saat tidur?,55:27.0
634,Apa penyebab ambeien?,56:24.0
589,Apa platform tulis-menulis favoritmu?,19:00.0
394,"Apakah beda spesifik ikan tuna, ikan tonkol dan cakalang?",33:19.0
394,Apa dan siapa aljabbar itu?,37:04.0
388,Bagaimana bunyi hukum permintaan dalam ekonomi?,10:32.0
388,Bagaimana bunyi hukum permintaan dalam ekonomi?,11:07.0
604,Siapakah pembuat kapal pertama kali,42:09.0
394,Apa yang dimaksud dengan mitos?,11:54.0
394,Pukul berapa kamu bangun pagi?mengapa?,32:01.0
394,Apa yang kalian ketahui tentang menstrual cup?,45:18.0
394,Idealnya berapa kali mencuci beras agar kandungan vitaminnya tidak hilang?,04:05.0
388,Bagaimana bunyi hukum penawaran dalam ekonomi?,44:47.0
394,Menurutmu lebih baik memasak dengan teflon atau panci biasa?,47:53.0
388,Apa manfaat buah dulu bagi kesehatan?,49:12.0
388,Siapakah yang membuat jalan raya Pos Anyer-Panarukan?,51:08.0
388,"Judul buku yang ditulis Rafles yang berisikan tentang keadaan penduduk pulau Jawa, adat istiadat dan kondisi geografisnya adalah?",54:57.0
388,Apa yang dimaksud dengan kebijakan diskonto?,56:11.0
388,Apa pengertian dan tujuan kebijakan operasi pasar terbuka?,58:35.0
388,Bagaimana ciri-ciri jika kita mengalami darah tinggi?,59:41.0
388,Apa yang dimaksud dengan dumping dalam kegiatan ekonomi?,01:49.0
481,Apakah kalian penyuka drama Korea? Mengapa?,52:21.0
589,Apakah penting untuk lebih mengenal diri sendiri?,30:56.0
589,Apa yang membentuk aura/vibes/kesan pertama seseorang?,53:02.0
481,Apa kelebihan dan kekurangan telegram?,53:57.0
388,Apa pengertian dari sejarah?,57:21.0
388,Apa yang dimaksud dengan kelompok membership?,58:55.0
388,Apa fungsi dari lembaga politik?,00:08.0
380,Apa perbedaan fenomenologi dan fenomenologi hermeneutik?,16:48.0
380,Bagaimana perbedaan fenomenologi gadamer dan husserl?,17:41.0
394,Apa yang dimaksud dengan merger?,17:07.0
394,Apakah hipertensi dapat merusak organ tubuh?,24:59.0
388,Apa yang dimaksud blind spot?,38:09.0
589,Hal paling nakal apa yang pernah kalian lakukan sebagai anak?,01:57.0
645,mengapa yang namanya pemimpin itu harus berwujudkan laki-laki?,17:04.0
645,mengapa masyarakat indonesia kehilangan akal sehatnya atau nilai moralnya berkurang?,17:33.0
645,mengapa masyarakat indonesia lupa akan kesadarannya bahwa ia sebenarnya adalah masyarakat indonesia?,17:53.0
394,Bagaimana tehnik okulasi tanaman yang benar?,54:58.0
394,Macrosomia itu apa?,02:59.0
394,Apakah fungsi kaki selaput?,50:37.0
388,Apa yang kamu ketahui tentang sistem tanam paksa?,12:46.0
394,Mengapa nyamuk suka berkumpulndiatas kepala atau telinga?,35:13.0
394,benarkah burung hantu bisa memutar kepalanya hingga 180 derajatn,24:34.0
394,Adakah yang tahu kisah (cerita rakyat) dibalik reog ponorogo?,59:01.0
481,Bakteri apa yang menyebabkan sakit tenggorokan?,23:32.0
388,Apa manfaat  daun pepaya untuk kesehatan?,33:06.0
388,Apa manfaat jamu kunyit asam untuk kesehatan,34:39.0
388,Bisakah jeruk nipis digunakan untuk perawatan wajah?,36:00.0
388,Bisakah buah jagung dibuat masker wajah?,36:34.0
388,Bolehkan penderita maag mengkonsumsi minuman jeruk nipis?,37:19.0
388,Apa manfaat buah pepaya untuk kesehatan?,38:57.0
388,Apa manfaat buah pepaya untuk kesehatan?,38:59.0
388,Lebih baik mana buah pisang atau pepaya untuk melancarkan pencernaan?,41:40.0
394,Apa aryi moisturizer dalam produk perawatan tubuh?,44:19.0
481,Bagaimana cara menguasai bahasa Jerman?,58:35.0
394,Kapal apakah diamond princess?,00:07.0
388,Apa manfaat dari daun sirih?,32:26.0
481,Apa yang menyebabkan sariawan?,46:52.0
589,Apakah artikel yang ditulis di Philoit boleh diposting di blog pribadi?,20:13.0
481,Apa yang menyebabkan batuk,47:54.0
394,Apa yang dimaksud dengan festifal?,16:38.0
394,Festival tahunan apakah yang sering digelar di daerahmu?,33:30.0
388,Kenapa jika nasi dibungkus daun pisang rasanya lebih enak?,13:27.0
388,Apa manfaat dari daun binahong?,14:21.0
388,Apa ciri-ciri jika kita mengalami darah rendah?,16:09.0
394,Mengapa angka perceraian semakin tahun semakin tinggi?,37:35.0
394,Bagaimana cara menjadi detektif?,02:10.0
394,Bagaimana cara mengatur dan menjaga kekompakan tim?,07:55.0
481,Apa yang menyebabkan kita bersin-bersin,08:50.0
394,Apa itu mutasi?,09:05.0
596,apakah benar di usia lebih dari 20 tahun tubuh sudah tidak dapat tumbuh? alasanya?,10:08.0
596,bagaimana tanggapan anda tentang Omnibus Law?,10:59.0
596,mengapa kita harus sukses?,13:27.0
394,Mengapa senyum termasuk ibadah?,13:33.0
596,apakah penyebab mata ikan?,14:28.0
596,bagaimana pendapat kalian tentang organisasi eksternal kampus?,18:38.0
596,apakah penyebab kantung mata?,22:26.0
596,seberapa penting mengikuti organisasi?,23:04.0
596,bagaimana pendapat kalian tentang organisasi eksternal kampus?,23:49.0
596,apakah penyebab adanya karang gigi?,29:41.0
596,pentingkah pemeriksaan gigi secara rutin ke dokter?,30:16.0
596,bagaimana cara memilih jurusan?,32:15.0
388,Apa manfaat buah durian bagi kesehatan?,00:40.0
388,Apa manfaat daun kelor untuk kesehatan?,01:09.0
388,Kenapa bayam tidak boleh dimasak dalam suhu tinggi?,03:38.0
388,Benarkah kandungan kolesterol telur puyuh cukup tinggi?,05:07.0
388,Apa isi dari perjanjian saragosa?,06:23.0
388,Apa manfaat buah manggis bagi kesehatan?,08:14.0
388,Apa isi dari perjanjian bongaya?,09:30.0
481,Apa saja konflik politik,42:04.0
604,Apa  yang akan kamu lakukan ketika menghadapi sesuatu hal yang tidak kamu sukai?,42:30.0
634,"apa penyebab kita sering mengantuk, mudah tidur, badan lelah dan mudah lapar?",41:58.0
646,Apakah hukuman mati pantas untuk para koruptor di Indonesia?,01:14.0
394,Berapakah kapasitas total udara dalam paru-paru?,18:57.0
394,Adakah hubungan antara sir thomas stamford raffles dengan bunga rafflesia arnoldi?,51:52.0
481,Mengapa situs internet bisa down,13:03.0
634,apa makanan yang paling enak dijawa Timur?,27:09.0
394,Apakah susu membuat tinggi?,32:23.0
634,apa tidak pernah demam itu bahaya?,44:24.0
634,bagaimana cara menghilangkan phobia?,47:58.0
394,Adakah terapi untuk mengurangi mata minus?,49:37.0
388,Benarkah belimbing wuluh bisa menyembuhkan batuk?,05:04.0
388,Benarkah belimbing wuluh bisa menyembuhkan batuk?,05:10.0
388,Apa manfaat daun singkong untuk kesehatan?,05:41.0
394,Adakah hal positif makan makanan cepat saji?,08:13.0
394,Bagaimana cara mengatasi kaki pecah-pecah?,53:15.0
634,Bagaimana Cara menghilangkan kutu?,28:46.0
388,Buah apa yang cocok untuk mengobati sariawan?,03:00.0
388,Buah apa yang cocok untuk mengobati sariawan?,03:32.0
388,Adakah cara alami untuk mengatasi mata minus?,08:47.0
394,Pilih sabun cair atau sabun batang?,41:39.0
394,Pilih sabun cair atau sabun batang?,41:39.0
394,Apakah peran kecil kamu dalam menjaga lingkungan?,30:25.0
589,Apa prinsip hidup yang masih kalian pegang sampai sekarang?,38:06.0
394,Ada gak ide masak mie instan agar gak gitu gitu aja?,00:51.0
481,Apa dampak dari hubungan yang toxic,04:37.0
577,"Di akhir perkuliahan atau semester akhir rentan dari 6-8 dimasa ini akan banyak sekali kata keluhan yang keluar dari mulut seorang mahasiswa/i. Bahkan selalu ada yg mengungkapkan, ""cape kuliah mending nikah aja, pusing kuliah ya allah pengen nya nikah aja"". Pertanyaan nya adalah apakah dengan menikah semua permasalahan, keluhan kamu akan terselesaikan?. Dan apa hubungan nya kuliah sama nikah?. Yg sudah jelas jauh berbeda. Buat kalian mahasiswa semester akhir apa yg harus diluruskan dalam hal ini?.",47:25.0
577,Hal apa saja yang ingin kalian lakukan dan ingin kalian capai ditahun 2020 ini?.,50:33.0
388,Apa manfaat dari daun be luntas?,54:39.0
388,Lebih suka kolak pisang atau kolak nangka?,58:15.0
577,Bagaimana cara menghadapi dosen yg killer?.,59:31.0
388,Benarkah garam bisa memutihkan gigi?,14:52.0
644,apakah sinar radiasi dapat menyebabkan kantung mata?,54:35.0
394,Apa beda otak kanan dan otak kiri?,45:05.0
394,Bagaimana cara mengaktifkan otak kanan dan otak kiri?,56:19.0
394,Apa dampak dari stress saat masa gestasi?,27:16.0
394,Tanah yang seperti apakah yang disebut tanah subur?,35:22.0
596,apakah amalan yang bisa kita lakukan di bulan rajab?,23:10.0
596,apakah amalan yang bisa kita lakukan di bulan rajab?,23:19.0
596,bagaimana cara mudah mencari permasalahan untuk penelitian?,25:22.0
394,Bagaimana cara mengatasi banyaknya tikus dirumah?adakah yang membuat tikus takut?,16:59.0
388,Benarkah rebusan air ketumbar bisa menurunkan darah tinggi?,53:28.0
388,Makanan apa yang cocok untuk menurunkan kolesterol?,59:13.0
388,Makanan apa yang cocok untuk menurunkan kolesterol?,59:45.0
388,Apa kegiatan pokok dalam ekonomi?,01:57.0
394,Mengapa surga ada dibtelapak kaki ibu?,03:15.0
388,Apa perbedaan soft skill dan hard skill?,03:57.0
388,Apa yang dimaksud konsolidasi sosial?,05:34.0
388,Bagaimana cara mengatasi cultural shock?,14:34.0
394,Apa arti kata home sweet home?,26:12.0
394,Adakah cara memanfaatkan eceng gondok?,27:37.0
596,apakah contoh permasalahan masa kini yang perlu diadakan penelitian?,38:23.0
596,Bagaimana tanggapan kalian dengan adanya organisasi eksternal kampus??,47:26.0
394,Bagaimana merawat sepatu kulit agar awet?,15:17.0
481,Bakteri apa yang menyebabkan sariawan,05:54.0
388,Apa dampak perubahan iklim terhadap ekosistem?,19:54.0
388,Apa yang dimaksud dengan el Nino?,20:29.0
388,Apa yang dimaksud dengan el nina?,20:53.0
481,Apa bedanya cinta dan obsesi,56:39.0
481,Apa saja makanan di Surabaya yang memiliki cita rasa pedas,14:56.0
589,Apakah seorang anti sosial benar-benar tidak butuh teman?,23:35.0
589,Apakah marus/saren tidak baik bagi tubuh?,35:57.0
589,Adakah yang pernah makan marus/saren? Bagaimana rasanya?,36:36.0
394,Mengapa madmsih ada perploncoan disekolah? Siapa yang harus bertanggung jawab?,13:30.0
394,Siapa tyson fury?,00:07.0
388,Benarkah baking soda bisa digunakan untuk menghilangkan karang gigi?,38:42.0
388,Bisakah buah apel digunakan untuk menurunkan berat badan?,39:18.0
481,Bagaimana cara menilai perilaku orang lain,49:37.0
394,Bagaimana cara memilih durian yang manis?,05:17.0
394,Menanam hidroponik mahal atau tidak?,36:45.0
394,Mengapa bubik merica membuat kita bersin?,57:10.0
388,Apa manfaat sayur bayam untuk kesehatan?,18:19.0
394,Bagaimana caranya membuat puisi dengan kalimat indah dan puitis?,46:02.0
421,Pemerintah kasih diskon 50% tiket pesawat ke destinasi wisata tertentu ut menaikkan pariwisata RI dari dampak Corona. Minat? Kenapa?,21:57.0
589,Kuliner ekstrim apa yang pernah kalian makan?,41:59.0
421,"Kalau diberi kesempatan untuk mengatasi banjir, langkah apa yang kamu lakukan pertama kali?",46:42.0
455,Ceritakan pengalaman mu waktu pertama kali pacaran?,11:15.0
455,Cerita kan waktu pertama kali melakukan kiss?,12:36.0
481,Bagaimana cara memperbaiki mood,22:43.0
394,"Kamu kalau masak wortel biasanya dimasak apa, dan di mix dengan apa?",32:04.0
388,Apa yang dimaksud dengan pitch control?,42:45.0
388,Apakah nasi goreng termasuk makanan yang mengandung kolesterol tinggi?,44:26.0
388,Apa manfaat dari jus kangkung?,45:33.0
388,Apakah popcorn termasuk makanan yang sehat?,49:43.0
589,Bagaimana batasan dark jokes?,51:10.0
589,Apa buku self-help yang recommended?,26:48.0
589,"Buku apa yang ""GILA BAGUS BANGET"" versi kalian?",28:28.0
394,Bagaimana menjaga pertemanan agar awet sampai tua?,32:59.0
394,Bagaimana cara agar memiliki mental yang ikhlas menerima kekalahan?,40:03.0
589,Apa penyebab terjadinya misogini?,01:38.0
589,Bagaimana cara move on yang ampuh? Tolong bantu yak!,29:37.0
388,Apa manfaat tomat buat kesehatan?,31:42.0
388,Tanaman apa saja yang cocok dibudidayakan secara hidroponik?,32:40.0
388,Apa manfaat air kelapa untuk kesehatan?,33:46.0
388,Bagaimana cara mengobati luka bakar supaya tidak menimbulkan bekas?,35:19.0
589,Apa cara ampuh mengatasi stress?,35:24.0
388,Bagaimana cara merawat tas agar tidak cepat rusak?,39:37.0
481,Bagaimana cara mengendalikan perasaan sedih,45:33.0
596,apakah yang dimaksud dengan merdeka belajar??,07:50.0
394,Apa itu anatomi?,50:24.0
394,Memilih olah raga bersepeda apa joging?mengapa?,51:43.0
596,apa yang anda fikirkan tentang hari akhir?,21:29.0
596,apakah yang anda fikirkan sekarang?,23:03.0
596,"lebih memilih mana ovo, dana atau gopay? kenapa?",24:40.0
596,bagaimana cara memulai bisnis?,26:48.0
596,pentingkah merawat kulit? mengapa?,37:12.0
596,mengapa cantik itu identik dengan kulit putih?,37:43.0
596,apakah penyebab cegukan?,44:09.0
596,apa tandanya jika kita memimpikan seseorang dalam tidur?,45:00.0
596,bagaimana menurut kalain tentang budaya berpacaran?,48:39.0
481,Apa perbedaan psikologi dan psikologis,17:44.0
394,Apakah Indonesia memenuhi syarat untuk menjadi negara maju?,06:23.0
394,"Kamu yang bersekolah atau kuliah memilih jurusan apa, mengapa memilih jurusan tersebut?",18:20.0
388,Apa yang dimaksud dengan biosfer?,04:41.0
388,Apa yang dimaksud dengan tanah andosol?,07:41.0
388,Apa yang dimaksud dengan konsistensi tanah?,08:25.0
388,Apa menu makan malam yang cocok untuk program diet?,21:44.0
388,Apa manfaat buah delima untuk kesehatan?,27:19.0
388,Apa yang dimaksud dengan topografi?,45:17.0
388,Apa penyebab polusi tanah?,46:18.0
388,Faktor apa saja yang menyebabkan terjadinya lahan kritis?,47:05.0
481,Bagaimana cara mengajari anak-anak belajar,51:13.0
380,Apa contoh dari teori Dilthey tentang historism yang dilawan oleh teori historisitas yang kemudian diungkapkan oleh Husserl?,23:55.0
394,Bagimana menurutmu tentang digagalkannya jemaah umrah akibat corona?,32:34.0
394,Apa yang dimaksud kloning?,31:34.0
394,Apa yang kamu ketahui tentang sindrom baby blues?,36:54.0
589,Kenapa bayi kalau mau tidur rewel? Padahal kan tinggal merem.,44:27.0
589,Medsos apa yang menurut kalian paling toxic?,47:32.0
388,Apa arti metropolitan?,13:45.0
388,Apa manfaat dari wedang jahe?,14:53.0
388,Bagaimana cara pembuatan tempe?,15:46.0
388,Benarkah jeruk nipis dan kecap bisa menyembuhkan batuk?,20:49.0
394,Apa itu post partum depresion?,18:08.0
388,Apa manfaat dari jus pare?,35:15.0
394,Apakah kalian menyukai pete?,26:43.0
380,Apa saja ragam gejala sosial dalam msyarakat yang kalian ketahui?,42:03.0
380,Bagaimana teknik penulisan laporan penelitian sosial?,47:52.0
380,Apa sajaa gejala sosial akibat heterogenitas sosial dalam masyarakat kalian ketahui?,48:52.0
380,Bagaimana cara mengolah data penelitian?,49:18.0
380,Apa saja bentuk dekadensi moral yang terjadi dalam masyarakat dewasa ini?,49:56.0
380,Apa saja jenis-jenis cyber crime yang kalian ketahui?,50:30.0
380,"Dalam ragam gejala sosial dalam masyarakat, bagaimana cara menghindari sikap hedonisme?",52:05.0
380,Bagaimana saja upaya merevitalisasi kearifan lokal?,54:38.0
388,Jantung pisang enaknya diolah menjadi masakan apa?,16:22.0
380,Bagaimana dimensi-dimensi kekerasan menurut John Galtung?,23:39.0
380,Bagaimana proses yang menyebabkan terjadinya cultura shock?,24:26.0
634,Apakah resistent terhadap antibiotik bisa disembuhkan?,40:04.0
634,Apa jenis makanan yang bisa meningkatkan fungsi otak?,41:41.0
634,Mengapa ketika sedang stres saat haid bisa memengaruhi lancar tidaknya darah?,43:28.0
388,Apa yang dimaksud dengan legenda?,08:09.0
394,Apakah kandungan pete dan jengkol sama?,51:54.0
634,Apakah body shaming bisa memicu stres?,04:40.0
394,Percayakah kalian dengan kalung/gelang kesehatan?,05:09.0
394,Apa yang dimaksud Penyakit GERD?,23:39.0
388,Makam malam yang cocok untuk musim hujan apa ya?,07:33.0
394,"Apa bedanya lipstick, lip mate. Liptint, lipcream, lip gloss dan lip lainnya",09:51.0
634,apa itu stereotip dan apa contohnya?,21:32.0
634,apa dampak dari sikap etnosentrisme dan primodialisme?,14:17.0
634,apa  resep makanan yg enak?,54:24.0
634,Apa dampak perang dunia III jika terjadi?,31:26.0
645,apa perbedaan dari positivisme dan pospositivisme?,44:57.0
645,cara menghadapi orang yang lagi galau?,46:08.0
645,bagaimana cara memahami orang yang lebih tua?,47:01.0
645,mengapa orang tua sangat berperan untuk anaknya?,48:19.0
645,apakah yang berputar antara bumi dan matahari?,48:54.0
645,bagaimana menjadi istri yang sholehah?,49:35.0
645,bagaimana membuang rasa dendam dihati?,50:19.0
645,bagaimana cara menghadapi orang yang pendendam?,50:52.0
645,bagaimana menulis jurnal yang baik?,51:33.0
645,bagaimana memahami sifat semua orang yang berbeda suku dan budaya?,52:26.0
645,bagaimana cara menjadi seorang kakak yang baik?,53:34.0
596,apakah perbedaan bahasa inggris american dengan british,57:24.0
596,pernahkah anda mempelajari bahasa arab? bagaimana pendapatmu,11:51.0
596,bagaimana pendapatmu tentang bayi kembar?,20:05.0
394,Bagaimana cara jama' qashar?,20:18.0
596,bagaimana cara mengenali alergi?,21:29.0
596,apakah yang kalian dapat dengan membaca novel?,22:39.0
596,apakah golongan darah menentukan sifat kepribadian seseorang?,25:33.0
394,Apa beda intan dan permata?,26:42.0
394,"Apa hobi kalian, dan apakah yang kalian dapat dari hobi itu?",41:33.0
388,Apa dampak negatif dari sering makan makanan yang asin?,47:17.0
394,Mengapa orang yang terbiasa makan nasi tidak merasa kenyang jika tidak makan nasi?,05:30.0
388,Bagaimana cara membuat tahu?,12:19.0
388,Apa manfaat dari olah raga renang?,14:05.0
388,Makanan apa yang bisa menambah tinggi badan?,15:26.0
388,Apa yang dimaksud dengan berfikir kritis?,16:49.0
388,Obat alami untuk meredakan flu apa ya?,18:18.0
388,Apa yang dimaksud historiografi tradisional?,18:46.0
596,aplikasi apakah selain philoit yang dapat menambah penghasilan?,20:44.0
388,Apa perbedaan jelly dan agar-agar?,22:20.0
388,Sayuran apa saja yang tidak boleh dimasak pada suhu tinggi?,23:31.0
388,Bagaimana cara untuk bersikap bijak?,26:19.0
596,apa arti pendidikan manurut kalian?,27:38.0
596,pentingkah penanaman karakter pada anak? kenapa?,29:06.0
596,bagaimana menurut kalian kurikulum 2013 yang berlaku saat ini?,30:25.0
394,Adakah di hari sabtu ini yang berencana jalan-jalan?kemana?,33:53.0
596,resep masakan apa yang bisa diterapkan di kost?,44:59.0
388,Apa yang memicu timbulnya stress?,50:24.0
481,"Mengapa saat merasa sedih, rawan terjadi sakit?",11:39.0
645,bagaimana cara belajar yang efektif?,23:22.0
634,Berapa nilai mata uang Indonesia?,25:07.0
634,Apa yang kalian ketahui mengenai culture shock & culture lag?,27:20.0
634,Bagaimana caranya agar tulisan kita di blog bisa ada di pencarian?,31:57.0
481,Bagaimana cara menjaga kekebalan tubuh,33:44.0
634,Bagaimana caranya agar bisa balikan sama mantan?,35:54.0
645,bagaimana membuat hati orang tua bangga?,17:50.0
481,Apa itu e-wallet,42:12.0
481,Apa itu quarter life crisis,09:39.0
481,Bagaimana sejarah Air Conditioner,30:07.0
481,Mengapa pakaian yang menggunakan mesin cuci lebih cepat rusak,10:51.0
481,Mengapa seseorang bisa menjadi psikopat,49:47.0
394,Bagaimana gejala diabetes pada anak?,03:51.0
481,Makanan apa saja yang tidak boleh dipanaskan?,25:51.0
481,Bagaimana cara belajar otodidak sign language,30:39.0
394,Apakah jamu bisa merusak ginjal?,38:03.0
394,Apa makna uang untukmu?,43:33.0
394,Bagaimana kesanmu saat menonton topeng monyet?,44:17.0
388,Apa manfaat dari olahraga bersepeda bagi kesehatan?,49:17.0
388,Olahraga apa yang mudah dan murah?,01:51.0
394,Mengapa MPASI diberikan saat bayi usia 6 bulan?,35:44.0
481,Apa saja fakta tentang sungai amazon,49:52.0
394,Apa yang kamu ketahui tentang bunga saffron?,35:03.0
388,Makanan apa yang harus dihindari untuk penderita sakit ginjal?,49:48.0
589,Apa yang akan kamu lakukan jika senantiasa berusaha tapi selalu gagal?,21:18.0
394,Kolaborasi uang baik itu seperti apa?,09:36.0
634,Bagaimana cara mengatasi rasa malas yang berlebihan?,27:32.0
634,What's your opinion about corona virus?,30:43.0
634,Bagaimana sistem hukum di negara Indonesia? Sudah baik apa perlu di benahi?,33:10.0
645,apa yang ada dipikran anda saat ini?,18:19.0
380,Bagaimana jelasnya periodisasi perkembangan filsafat yang kalian pahami?,34:02.0
380,Apa hal-hal bersejarah yang ada dalam zaman patristik?,34:50.0
380,Bagaimana perbedaan diantara aliran stoa dan aliran skeptisisme sebagai aliran-aliran dalam filsafat?,35:40.0
380,Apa bukti kejayaan pada zaman keemasan skolastik yang saat ini masih ada?,36:18.0
380,Bagaimana konseptualisasi ilmu dalam upaya menemukan kebenaran ilmiah?,36:57.0
380,Siapa itu epicuros dan bagaimana ajarannya pada masa etik?,37:28.0
380,Bagaimana penjelasan terkait aliran neo-pythagoras dan philon alexandria yang kalian pahami?,40:24.0
380,Bagaimana ringkasnya perbedaan antara filsafat dan ilmu pengetahuan?,41:21.0
380,Bagaimana penggolongan pemikiran filsafat ilmu menurut Cornelius Benjamin?,42:47.0
380,Apa bukti yang menunjukkan bahwa Aristoteles adalah bapak logika?  Apa saja kontribusinya dalam logika?,43:49.0
380,Apa yang dimaksud dengan triangulasi?,48:27.0
380,Bagaimana singkatnya pengertian helenisme dalam aliran filsafat?,49:49.0
645,apa yang kamu lakukan jika ingin bahagia?,14:59.0
645,apa perbedaannya aku dan kamu?,15:31.0
645,apa manfaatnya instagram dikalangan mahasiswa?,16:06.0
645,apa yang kamu lakukan ketika sedih?,16:36.0
645,apakah kamu menyukai dirimu yang sebenarnya?,17:09.0
645,apa makanan faforite didaerah kalian masing-masing?,17:40.0
645,mengapa ibu menyayangimu?,18:53.0
388,Apa ciri-ciri madu yang asli?,27:30.0
388,Apa manfaat sayur kecambah untuk kesehatan?,29:29.0
388,Apa manfaat tumbuhan lidah buaya bagi kesehatan?,31:10.0
645,apa perbedaan antara sma dan smk?,33:32.0
645,apa arti dari nama kalian masing-masing?,34:07.0
645,bagaimana tanggapanmu tentang artikel?,34:51.0
645,apa yang memotivasi dirimu saat ini?,35:27.0
388,Bagaimana cara mengusir nyamuk secara alami?,35:30.0
645,kuliah keluar negri! apa tanggapan kalian?,36:07.0
388,Bagaimana cara mengusir lalat?,36:44.0
388,Bagaimana cara mudah membuat rangkuman?,37:17.0
481,Bagaimana cara menulis latar belakang masalah dengan baik,39:00.0
